id,item_id,item_amount,item_ingredient_0,amount_ingredient_0,item_ingredient_1,amount_ingredient_1,item_ingredient_2,amount_ingredient_2,item_ingredient_3,amount_ingredient_3,item_ingredient_4,amount_ingredient_4,item_ingredient_5,amount_ingredient_5,item_ingredient_6,amount_ingredient_6,item_ingredient_7,amount_ingredient_7
34943,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,11,4,10,2
34944,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,11,4,10,2
34945,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,11,4,10,2
34946,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,12,4,10,2
34947,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,12,4,10,2
34948,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,12,4,10,2
34949,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,12,4,10,2
34950,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,12,4,10,2
34951,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,13,4,12,2
34952,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,13,4,12,2
34953,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,13,4,12,2
34954,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,13,4,12,2
34955,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,13,4,12,2
34956,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,8,4,13,2
34957,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,8,4,13,2
34958,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,8,4,13,2
34959,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,8,4,13,2
34960,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,8,4,13,2
34961,36687,1,37280,3,36173,3,36251,1,37284,2,36224,1,0,0,14,3,17,3
34962,36688,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,14,3,17,3
34963,36689,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,14,3,17,3
34964,36690,1,37280,3,36173,3,36172,1,37284,2,36224,1,0,0,14,3,17,3
34965,36691,1,37280,3,36173,3,36251,1,37284,2,36225,1,0,0,14,3,17,3
34966,36692,1,37280,3,36187,3,36200,1,37284,2,36225,1,0,0,16,3,14,3
34967,36693,1,37280,3,36173,3,36186,1,37284,2,36225,1,0,0,15,3,17,3
34968,36694,1,37280,3,36173,3,36172,1,37284,2,36225,1,0,0,15,3,17,3
34969,36695,1,37280,3,36173,3,36200,1,37284,2,36226,1,0,0,14,3,17,3
34970,36696,1,37280,3,36173,3,36200,1,37284,2,36226,1,0,0,14,3,17,3
34971,36697,1,37280,3,36201,3,36172,1,37284,2,36226,1,0,0,16,3,15,3
34972,36698,1,37280,3,36173,3,36172,1,37284,2,36225,1,0,0,14,3,17,3
34973,36699,1,37280,3,36173,3,36200,1,37284,2,36225,1,0,0,14,3,17,3
34974,36700,1,37280,3,36173,3,36200,1,37284,2,36225,1,0,0,14,3,17,3
34975,36701,1,37280,3,36201,3,36186,1,37284,2,36225,1,0,0,16,3,15,3
34976,36702,1,37280,3,36173,3,36251,1,37284,2,36224,1,0,0,14,3,17,3
34977,36703,1,37280,3,36201,3,36251,1,37284,2,36224,1,0,0,16,3,15,3
34978,36704,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,14,3,17,3
34979,36705,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,14,3,17,3
34980,36706,1,37280,3,36173,3,36172,1,37284,2,36226,1,0,0,14,3,17,3
34981,36707,1,37280,3,36173,3,36172,1,37284,2,36226,1,0,0,14,3,17,3
34982,36708,1,37281,3,36213,2,36212,1,37284,1,36225,1,0,0,18,3,16,3
34983,36709,1,37281,4,36213,3,36212,1,37284,2,36225,1,0,0,18,3,16,3
34984,36710,1,37281,3,36252,2,36251,1,37284,1,36224,1,0,0,17,3,16,3
34985,36711,1,37281,4,36213,3,36212,1,37284,2,36224,1,0,0,18,3,16,3
34986,36712,1,37281,3,36252,2,36251,1,37284,1,36226,1,0,0,17,3,16,3
34987,36713,1,37281,3,36213,2,36212,1,37284,1,36225,1,0,0,18,3,16,3
34988,36714,1,37281,4,36213,3,36212,1,37284,2,36225,1,0,0,18,3,16,3
34989,36715,1,37281,3,36252,2,36251,1,37284,1,36224,1,0,0,17,3,16,3
34990,36716,1,37281,4,36252,3,36251,1,37284,2,36224,1,0,0,17,3,16,3
34991,36717,1,37281,3,36252,2,36251,1,37284,1,36226,1,0,0,17,3,16,3
34992,37282,3,36686,1,36079,2,36081,1,36097,1,27825,1,36223,1,14,3,19,3
34993,37283,3,36686,1,36079,1,36077,2,27823,1,27835,1,36223,1,14,3,19,3
34994,37289,1,14146,3,14149,1,9360,3,15645,3,8147,5,0,0,14,3,17,2
34995,37290,1,14146,2,14157,2,9360,3,15645,3,8147,5,0,0,14,3,17,2
34996,37291,1,14146,2,14149,2,9360,3,15645,3,8147,5,0,0,16,3,14,2
34997,37292,1,14146,2,14155,2,9360,3,15645,3,8147,5,0,0,14,3,17,2
34998,37318,1,19949,3,19998,2,19947,2,19123,1,16733,5,0,0,8,7,11,7
34999,37319,1,19949,4,19998,1,19946,2,19123,1,16733,5,0,0,8,7,11,7
35000,37320,1,19929,3,19949,2,19947,2,19123,1,16733,5,0,0,10,7,9,7
35001,37321,1,19929,3,19949,2,19947,2,19123,1,16733,5,0,0,10,7,9,7
35002,37322,1,19949,4,19998,1,19947,2,19123,1,16733,5,0,0,8,7,11,7
35003,37323,1,19949,4,19948,1,19947,2,19123,1,16733,5,0,0,8,7,11,7
35004,37324,1,19949,3,19948,2,19947,2,19123,1,16733,5,0,0,8,7,11,7
35005,37325,1,19929,3,19998,2,19967,2,19123,1,16733,5,0,0,10,7,9,7
35006,37326,1,19948,3,19949,2,19967,2,19123,1,16733,5,0,0,10,7,8,7
35007,37327,1,19903,2,19998,3,19929,2,19123,1,16733,5,0,0,13,7,12,7
35008,37328,1,19903,2,19998,2,19929,3,19123,1,16733,5,0,0,13,7,12,7
35009,37329,1,19948,3,19949,2,19967,2,19123,1,16733,5,0,0,10,7,8,7
35010,37330,1,19949,4,19998,1,19947,2,19123,1,16733,5,0,0,8,7,11,7
35011,37331,1,19948,4,19949,1,19967,2,19123,1,16733,5,0,0,10,7,8,7
35012,37333,1,19949,3,19998,2,19946,2,19123,1,16733,5,0,0,8,7,11,7
35013,37333,1,19949,3,19998,2,19946,2,19123,1,16733,5,0,0,9,7,11,7
35014,37380,1,37492,1,36172,3,36200,2,36186,1,0,0,0,0,14,3,17,3
35015,36849,1,37492,1,36173,2,36252,1,36172,2,0,0,0,0,15,3,17,3
35016,37412,1,14183,1,36238,1,37441,1,0,0,0,0,0,0,19,3,18,3
35017,37413,1,14183,1,36238,1,37441,1,0,0,0,0,0,0,19,3,18,3
35018,37280,1,37279,4,37284,1,36223,1,0,0,0,0,0,0,16,3,14,3
35019,37281,1,37278,4,37284,1,36223,1,0,0,0,0,0,0,19,3,18,3
35020,36837,1,37488,1,36184,1,5512,1,0,0,0,0,0,0,18,3,16,3
35021,36838,1,37488,1,36212,3,0,0,0,0,0,0,0,0,18,3,16,3
35022,36839,1,37488,1,36212,3,0,0,0,0,0,0,0,0,18,3,16,3
35023,36840,1,37488,1,36251,2,0,0,0,0,0,0,0,0,17,3,16,3
35024,36841,1,37488,1,36212,3,0,0,0,0,0,0,0,0,18,3,16,3
35025,36842,1,37488,1,36212,3,0,0,0,0,0,0,0,0,18,3,16,3
35026,37742,1,37833,3,36172,1,37837,1,36225,1,0,0,0,0,14,3,17,3
35027,37743,1,37833,3,37832,2,36212,1,37835,2,36224,1,0,0,14,3,17,3
35028,37744,1,37833,4,37831,1,36172,1,37837,2,36225,1,0,0,14,3,17,3
35029,37745,1,37831,3,37833,2,36172,1,37835,2,36224,1,0,0,16,3,15,3
35030,37746,1,37831,3,37833,2,36251,1,37836,2,36224,1,0,0,16,3,15,3
35031,37747,1,37833,4,37830,1,36172,1,37836,2,36224,1,0,0,14,3,17,3
35032,37748,1,37833,4,37831,1,36172,1,37837,2,36225,1,0,0,14,3,17,3
35033,37749,1,37833,3,37832,2,36186,1,37836,2,36224,1,0,0,14,3,17,3
35034,37750,1,37831,3,37833,2,36186,1,37839,2,36226,1,0,0,16,3,15,3
35035,37751,1,37830,2,37833,3,36172,1,37838,2,36225,1,0,0,16,3,14,3
35036,37752,1,36238,1,37832,3,37834,2,37838,2,36225,1,0,0,19,3,18,3
35037,37753,1,36238,1,37832,3,37831,2,37839,2,36226,1,0,0,19,3,18,3
35038,37754,1,37830,2,37833,3,36186,1,37839,2,36226,1,0,0,16,3,14,3
35039,37755,1,37833,4,37832,1,36172,1,37835,2,36224,1,0,0,14,3,17,3
35040,37756,1,37830,2,37833,3,36186,1,37838,2,36225,1,0,0,16,3,14,3
35041,37757,1,37833,3,37830,2,36186,1,37837,2,36225,1,0,0,14,3,17,3
35042,37758,1,37833,4,37831,1,36172,1,37836,2,36224,1,0,0,14,3,17,3
35043,37759,1,37830,2,37833,3,36186,1,37839,2,36226,1,0,0,16,3,14,3
35044,37760,1,37833,4,37832,1,36172,1,37835,2,36224,1,0,0,14,3,17,3
35045,37761,1,37833,1,37831,1,37837,1,0,0,0,0,0,0,15,3,17,3
35046,37762,1,37833,2,37830,1,36172,1,37837,2,36225,1,0,0,15,3,17,3
35047,37763,1,37833,4,37834,1,36251,1,37837,2,36224,1,0,0,15,3,17,3
35048,37764,1,37833,2,37832,1,36172,1,37837,2,36224,1,0,0,15,3,17,3
35049,37765,1,37834,3,37832,2,36212,1,37837,2,36225,1,0,0,18,3,16,3
35050,37766,1,37833,2,37832,1,36172,1,37837,2,36226,1,0,0,15,3,17,3
35051,37767,1,37833,2,37830,1,36172,1,37835,2,36225,1,0,0,15,3,17,3
35052,37768,1,37833,4,37834,1,36251,1,37835,2,36224,1,0,0,15,3,17,3
35053,37769,1,37833,2,37832,1,36172,1,37835,2,36224,1,0,0,15,3,17,3
35054,37770,1,37834,3,37832,2,36212,1,37835,2,36225,1,0,0,18,3,16,3
35055,37771,1,37833,2,37832,1,36172,1,37835,2,36226,1,0,0,15,3,17,3
35056,37772,1,37830,1,37834,2,36172,1,37835,2,36225,1,0,0,16,3,14,3
35057,37773,1,37834,3,37832,2,36172,1,37835,2,36224,1,0,0,18,3,16,3
35058,37774,1,37832,2,37834,1,36251,1,37835,2,36224,1,0,0,17,3,16,3
35059,37775,1,37834,3,37832,2,36212,1,37835,2,36225,1,0,0,18,3,16,3
35060,37776,1,37832,2,37831,1,36251,1,37835,2,36226,1,0,0,17,3,16,3
35061,37777,1,37830,1,37834,2,36172,1,37836,2,36225,1,0,0,16,3,14,3
35062,37778,1,37834,3,37832,2,36172,1,37836,2,36224,1,0,0,18,3,16,3
35063,37779,1,37832,2,37834,1,36251,1,37836,2,36224,1,0,0,17,3,16,3
35064,37780,1,37834,3,37832,2,36212,1,37836,2,36225,1,0,0,18,3,16,3
35065,37781,1,37833,2,37834,1,36251,1,37836,2,36226,1,0,0,15,3,17,3
35066,37782,1,37830,1,37834,2,36172,1,37836,2,36225,1,0,0,16,3,14,3
35067,37783,1,37834,3,37832,2,36172,1,37836,2,36224,1,0,0,18,3,16,3
35068,37784,1,37832,2,37834,1,36251,1,37836,2,36224,1,0,0,17,3,16,3
35069,37785,1,37834,3,37832,2,36212,1,37836,2,36225,1,0,0,18,3,16,3
35070,37786,1,37833,2,37832,1,36172,1,37836,2,36226,1,0,0,15,3,17,3
35071,37787,1,37830,1,37834,2,36172,1,37839,2,36225,1,0,0,16,3,14,3
35072,37788,1,37834,3,37832,2,36212,1,37839,2,36224,1,0,0,18,3,16,3
35073,37789,1,37832,2,37834,1,36212,1,37839,2,36224,1,0,0,17,3,16,3
35074,37790,1,37834,3,37832,2,36212,1,37839,2,36225,1,0,0,18,3,16,3
35075,37791,1,37832,2,37831,1,36212,1,37839,2,36226,1,0,0,17,3,16,3
35076,37792,1,37830,1,37834,2,36172,1,37838,2,36225,1,0,0,16,3,14,3
35077,37793,1,37834,3,37832,2,36212,1,37838,2,36224,1,0,0,18,3,16,3
35078,37794,1,37832,2,37834,1,36251,1,37838,2,36224,1,0,0,17,3,16,3
35079,37795,1,37834,3,37832,2,36212,1,37838,2,36225,1,0,0,18,3,16,3
35080,37796,1,37832,2,37831,1,36212,1,37838,2,36226,1,0,0,17,3,16,3
35081,37797,1,37832,1,37830,1,36172,1,37837,1,36225,1,0,0,17,3,16,3
35082,37798,1,37832,1,37830,1,36172,1,37835,1,36225,1,0,0,17,3,16,3
35083,37799,1,37832,1,37830,1,36172,1,37836,1,36225,1,0,0,17,3,16,3
35084,37800,1,37832,1,37830,1,36172,1,37839,1,36225,1,0,0,17,3,16,3
35085,37801,1,37832,1,37830,1,36172,1,37838,1,36225,1,0,0,17,3,16,3
35086,37802,1,37830,1,37833,1,36251,1,37837,1,36224,1,0,0,16,3,14,3
35087,37803,1,37830,1,37833,1,36251,1,37835,1,36224,1,0,0,16,3,14,3
35088,37804,1,37830,1,37833,1,36251,1,37836,1,36224,1,0,0,16,3,14,3
35089,37805,1,37830,1,37833,1,36251,1,37839,1,36224,1,0,0,16,3,14,3
35090,37806,1,37830,1,37833,1,36251,1,37838,1,36224,1,0,0,16,3,14,3
35091,37807,1,37831,1,37834,1,36200,1,37837,1,36224,1,0,0,16,3,15,3
35092,37808,1,37831,1,37834,1,36200,1,37835,1,36224,1,0,0,16,3,15,3
35093,37809,1,37831,1,37834,1,36200,1,37836,1,36224,1,0,0,16,3,15,3
35094,37810,1,37831,1,37834,1,36200,1,37839,1,36224,1,0,0,16,3,15,3
35095,37811,1,37831,1,37834,1,36200,1,37838,1,36224,1,0,0,16,3,15,3
35096,37812,1,37831,1,37830,1,36200,1,37837,1,36226,1,0,0,16,3,15,3
35097,37813,1,37831,1,37830,1,36200,1,37835,1,36226,1,0,0,16,3,15,3
35098,37814,1,37831,1,37830,1,36200,1,37836,1,36226,1,0,0,16,3,15,3
35099,37815,1,37831,1,37830,1,36200,1,37839,1,36226,1,0,0,16,3,15,3
35100,37816,1,37831,1,37830,1,36200,1,37838,1,36226,1,0,0,16,3,15,3
35101,37830,1,37817,5,37825,2,0,0,0,0,0,0,0,0,16,3,14,3
35102,37831,1,37818,5,37826,2,0,0,0,0,0,0,0,0,16,3,15,3
35103,37832,1,37827,2,37819,5,0,0,0,0,0,0,0,0,17,3,16,3
35104,37833,1,37820,5,37828,2,0,0,0,0,0,0,0,0,14,3,17,3
35105,37833,1,37820,5,37828,2,0,0,0,0,0,0,0,0,15,3,17,3
35106,37834,1,37821,5,37829,2,0,0,0,0,0,0,0,0,18,3,16,3
35107,37835,3,37822,1,36263,1,27779,1,36223,1,0,0,0,0,19,3,18,3
35108,37836,3,37822,1,36263,1,27785,1,36223,1,0,0,0,0,19,3,18,3
35109,37837,3,37822,1,36263,1,27783,1,36223,1,0,0,0,0,19,3,18,3
35110,37838,3,37822,1,36263,1,27780,1,36223,1,0,0,0,0,19,3,18,3
35111,37839,3,37822,1,36263,1,27784,1,36223,1,0,0,0,0,19,3,18,3
35112,37840,3,37823,1,36227,1,36223,1,0,0,0,0,0,0,19,3,18,3
35113,37841,3,37823,1,36228,1,36223,1,0,0,0,0,0,0,19,3,18,3
35114,37842,3,37823,1,36229,1,36223,1,0,0,0,0,0,0,19,3,18,3
35115,37843,3,37823,1,36230,1,36223,1,0,0,0,0,0,0,19,3,18,3
35116,37844,3,37823,1,36231,1,36223,1,0,0,0,0,0,0,19,3,18,3
35117,38261,3,38271,1,36077,2,12895,1,36256,1,27835,1,36223,1,14,3,19,3
35118,38262,3,38271,1,36080,2,27839,1,36263,1,36095,1,36223,1,14,3,19,3
35119,38263,3,38272,1,36079,2,27843,1,36097,1,36091,1,36223,1,14,3,19,3
35120,38264,3,38272,1,36080,2,27839,1,36256,1,36255,1,36223,1,14,3,19,3
35121,38265,3,38273,1,36078,2,27841,1,36088,1,36255,1,36223,1,14,3,19,3
35122,38266,3,38273,1,36079,2,27843,1,36098,1,27827,1,36223,1,14,3,19,3
35123,38267,3,38274,1,36079,2,27843,1,36098,1,36088,1,36223,1,14,3,19,3
35124,38268,3,38274,1,36081,2,27841,1,36097,1,4837,1,36223,1,14,3,19,3
35125,38269,3,38275,1,36082,2,12908,1,36097,1,4829,1,36223,1,14,3,19,3
35126,38270,3,38275,1,36082,2,12894,1,36256,1,27829,1,36223,1,14,3,19,3
35127,37699,1,37693,1,36192,1,36204,1,36244,1,0,0,0,0,16,5,15,5
35128,37699,1,37693,1,36192,1,36204,1,36244,1,0,0,0,0,17,5,16,5
35129,37699,1,37693,1,36192,1,36204,1,36244,1,0,0,0,0,18,5,16,5
35130,37700,1,37696,1,36164,2,36176,1,0,0,0,0,0,0,14,5,17,5
35131,37700,1,37696,1,36164,2,36176,1,0,0,0,0,0,0,15,5,17,5
35132,37700,1,37696,1,36164,2,36176,1,0,0,0,0,0,0,16,5,14,5
35133,37701,1,37698,1,36259,1,36094,1,0,0,0,0,0,0,19,5,18,5
35134,37701,1,37698,1,36259,1,36094,1,0,0,0,0,0,0,14,5,19,5
35135,38542,1,27716,4,27743,1,27714,1,27951,1,23181,8,0,0,14,2,17,2
35136,38543,1,27716,3,27717,2,27714,1,27951,1,23181,8,0,0,14,2,17,2
35137,38544,1,27694,3,27716,2,27725,1,27951,1,23181,8,0,0,16,2,15,2
35138,38545,1,27694,4,27717,1,27715,1,27951,1,23181,8,0,0,16,2,15,2
35139,38546,1,27716,3,27717,2,27714,1,27951,1,23181,8,0,0,14,2,17,2
35140,38547,1,27716,4,27717,1,27715,1,27951,1,23181,8,0,0,14,2,17,2
35141,38548,1,27716,3,27717,2,27955,2,27951,1,23181,8,0,0,14,2,17,2
35142,38549,1,27694,3,27717,2,27725,1,27951,1,23181,8,0,0,16,2,15,2
35143,38550,1,27694,3,27716,2,27725,1,27951,1,23181,8,0,0,16,2,15,2
35144,38551,1,27781,1,27743,3,27694,2,27951,1,23181,8,0,0,19,2,18,2
35145,38552,1,27781,1,27743,2,27694,3,27951,1,23181,8,0,0,19,2,18,2
35146,38553,1,27717,4,27716,1,27725,1,27951,1,23181,8,0,0,16,2,14,2
35147,38554,1,27716,4,27760,1,27714,1,27951,1,23181,8,0,0,14,2,17,2
35148,38555,1,27717,4,27694,1,27725,1,27951,1,23181,8,0,0,16,2,14,2
35149,38556,1,27716,4,27717,1,27714,1,27951,1,23181,8,0,0,14,2,17,2
35150,38557,1,27716,4,27743,1,27715,1,27951,1,23181,8,0,0,14,2,17,2
35151,38573,1,27716,3,27717,2,27725,1,27951,1,23181,8,0,0,14,2,17,2
35152,38573,1,27716,3,27717,2,27725,1,27951,1,23181,8,0,0,15,2,17,2
35153,38536,3,7671,2,36197,3,0,0,0,0,0,0,0,0,16,3,15,3
35154,38536,3,7671,2,36169,3,0,0,0,0,0,0,0,0,14,3,17,3
35155,38536,3,7671,2,36169,3,0,0,0,0,0,0,0,0,15,3,17,3
35156,38536,3,7671,2,36183,3,0,0,0,0,0,0,0,0,16,3,14,3
35157,38536,3,7671,2,36248,3,0,0,0,0,0,0,0,0,17,3,16,3
35158,38536,3,7671,2,36209,3,0,0,0,0,0,0,0,0,18,3,16,3
35159,38536,3,7671,2,36237,3,0,0,0,0,0,0,0,0,19,3,18,3
35160,38536,3,7671,2,36079,9,0,0,0,0,0,0,0,0,14,3,19,3
35161,38440,1,38675,1,36213,2,36252,1,36172,2,0,0,0,0,17,3,16,3
35162,38612,1,38675,1,36172,4,36186,2,0,0,0,0,0,0,14,3,17,3
35163,38629,1,14183,1,36238,1,38658,1,0,0,0,0,0,0,19,3,18,3
35164,38243,1,38686,1,36212,2,0,0,0,0,0,0,0,0,18,3,16,3
35165,38244,1,38686,1,36212,2,36251,1,0,0,0,0,0,0,18,3,16,3
35166,38245,1,38686,1,36251,2,0,0,0,0,0,0,0,0,17,3,16,3
35167,38246,1,38686,1,36212,2,36251,1,0,0,0,0,0,0,18,3,16,3
35168,38247,1,38686,1,36251,2,0,0,0,0,0,0,0,0,17,3,16,3
35169,38843,1,38842,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35170,38845,1,38844,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35171,38847,1,38846,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35172,38849,1,38848,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35173,38851,1,38850,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35174,38853,1,38852,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35175,38855,1,38854,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35176,38857,1,38856,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35177,38859,1,38858,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35178,38861,1,38860,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35179,38863,1,38862,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35180,38865,1,38864,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35181,38867,1,38866,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35182,38869,1,38868,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35183,38871,1,38870,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35184,38873,1,38872,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35185,38875,1,38874,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35186,38877,1,38876,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35187,38879,1,38878,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35188,38881,1,38880,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35189,38883,1,38882,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35190,38885,1,38884,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35191,38887,1,38886,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35192,38889,1,38888,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7
35193,38843,1,38842,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35194,38845,1,38844,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35195,38847,1,38846,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35196,38849,1,38848,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35197,38851,1,38850,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35198,38853,1,38852,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35199,38855,1,38854,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35200,38857,1,38856,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35201,38859,1,38858,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35202,38861,1,38860,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35203,38863,1,38862,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35204,38865,1,38864,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35205,38867,1,38866,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35206,38869,1,38868,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35207,38871,1,38870,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35208,38873,1,38872,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35209,38875,1,38874,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35210,38877,1,38876,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35211,38879,1,38878,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35212,38881,1,38880,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35213,38883,1,38882,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35214,38885,1,38884,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35215,38887,1,38886,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35216,38889,1,38888,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7
35217,38843,1,38842,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35218,38845,1,38844,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35219,38847,1,38846,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35220,38849,1,38848,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35221,38851,1,38850,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35222,38853,1,38852,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35223,38855,1,38854,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35224,38857,1,38856,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35225,38859,1,38858,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35226,38861,1,38860,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35227,38863,1,38862,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35228,38865,1,38864,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35229,38867,1,38866,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35230,38869,1,38868,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35231,38871,1,38870,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35232,38873,1,38872,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35233,38875,1,38874,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35234,38877,1,38876,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35235,38879,1,38878,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35236,38881,1,38880,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35237,38883,1,38882,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35238,38885,1,38884,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35239,38887,1,38886,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35240,38889,1,38888,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7
35241,38843,1,38842,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35242,38845,1,38844,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35243,38847,1,38846,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35244,38849,1,38848,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35245,38851,1,38850,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35246,38853,1,38852,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35247,38855,1,38854,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35248,38857,1,38856,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35249,38859,1,38858,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35250,38861,1,38860,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35251,38863,1,38862,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35252,38865,1,38864,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35253,38867,1,38866,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35254,38869,1,38868,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35255,38871,1,38870,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35256,38873,1,38872,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35257,38875,1,38874,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35258,38877,1,38876,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35259,38879,1,38878,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35260,38881,1,38880,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
35261,38883,1,38882,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7
